,event_id,event_id2,tweets,location,date
980,123,NewYork10,"Hamilton Fish (August 3, 1808 – September 7, 1893) was an American politician who served as the 16th Governor of New York from 1849 to 1850, a United States Senator from New York from 1851 to 1857 and the 26th United States Secretary of State from 1869 to 1877. https://t.co/1bojbtOdVF",NewYork,09-03-2022
981,123,NewYork10,"@SecBlinken Could you write a headline like this on September 11, 2001?

"" Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place ""

If your answer is no, apologize to the people of Istanbul!",NewYork,09-03-2022
982,123,NewYork10,"@SAFECUNY Screenshot this too.  Get it out to everyone in New York - in the entire country!!!!

https://t.co/2ns1yLvVFj",NewYork,09-03-2022
983,123,NewYork10,"@steve_vladeck #CorruptJudges
Why can Trump &amp; Republicans bailout Wall Street &amp; the Biden Admin can't Bailout main street &amp; Students?
ICYMI👇
The New York Fed, Pumping Out More than $9 Trillion in Bailouts Since September [2019], Gets Market Advice from Giant Hedge Funds https://t.co/KU3l4D9CMc",NewYork,09-03-2022
984,123,NewYork10,"Delta: New York – Mumbai, India. $707. Roundtrip, including all Taxes https://t.co/IKph0e3sSD

A good sale to Mumbai Sample Travel Date: September 17th – 25th, 2023 This is just ONE SAMPLE travel date, for more Read More",NewYork,09-03-2022
985,123,NewYork10,"Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place. https://t.co/CGZn1ZeDHl",NewYork,09-03-2022
986,123,NewYork10,"The clerk and other department heads asked for more security before September, but the request was rejected, Newsday reported. https://t.co/BGkJYrdcGE",NewYork,09-03-2022
987,123,NewYork10,"@coachjay123 @nytimes Could you write a headline like this on September 11, 2001?

“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.

If your answer is no, apologize to the people of Istanbul!",NewYork,09-03-2022
988,123,NewYork10,"@nytimesworld Could you write a headline like this on September 11, 2001?

“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.

If your answer is no, apologize to the people of Istanbul! https://t.co/bI9u6I7cKd",NewYork,09-03-2022
989,123,NewYork10,"“Of the tens of millions of tourists from around the world who visit New york each year, many spend time in the area where September 11 bombing took place” 
@nytimes look at the t-shirt! https://t.co/IfuQQfj1if",NewYork,09-03-2022
990,123,NewYork10,"@NYTScience @nytimes Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place @enveryan @nytimes",NewYork,09-03-2022
991,124,NewYork11,"The first Labor Day holiday was celebrated on Tuesday, September 5, 1882, in New York City",NewYork,09-10-2022
992,124,NewYork11,"@StocksUp8 @ZelenskyyUa @TokayevKZ ""Financial services New York"" joined September 22. Blocked.",NewYork,09-10-2022
993,124,NewYork11,MS Arcadia sailing from New York City during her USA and Canada #cruise from England on 24 September 2022 for P&amp;O Cruises.  Her older sister MS Aurora will visit NY City on 18-20 September in 2023 #TravelTuesday https://t.co/HT989UVg0F,NewYork,09-10-2022
994,124,NewYork11,"New York is strange in the summer. Life goes on as usual but it’s not, it’s like everyone is just pretending, as if everyone has been cast as the star in a movie about their life, so they’re one step removed from it. And then in September it all gets normal again.",NewYork,09-10-2022
995,124,NewYork11,"In 1988, on this day, the original release of Pink Floyd's Delicate Sound Of Thunder took place. This live album was recorded over five nights at the Nassau Coliseum in Uniondale, New York, in August 1988 and mixed at Abbey Road Studios in London, in September that year. https://t.co/ZXDHcMrQey",NewYork,09-10-2022
996,124,NewYork11,"@woodd00 @SharkSlope @syracusedotcom Overall index crime in New York City increased in September 2022, by 15.2% compared with September 2021 (11,057 v. 9,596). Five of the seven major index-crime categories saw increases, driven by a 22.7% increase in burglary (1,409 v.Oct 7, 2022
￼
https://t.co/bFgC8DTeG2 › nypd",NewYork,09-10-2022
997,124,NewYork11,Picture this it's September 15 2023 judge signed with giants giants lose and miss out on playoffs in New York Stanton and Rizzo hit home runs and clinch the wild card and playoffs again ...u really think judge wants 2 risk that ? No way!!!,NewYork,09-10-2022
998,124,NewYork11,"“News of Mujica’s transition appeared to be a surprise for New York Governor Kathy Hochul, who in September 2021 told POLITICO he’d be in her cabinet for a long time.”

(Remember, though, that Mujica is a ex-GOP operative and holdover from the Cuomo era) https://t.co/0zE0avoKPI",NewYork,09-10-2022
999,124,NewYork11,"Safeguard Defenders, a Europe-based human rights organization, published a report in September revealing the presence of dozens of Chinese police ""service stations"" in major cities around the world, including New York. https://t.co/aBoIYf8ayk",NewYork,09-10-2022
1000,124,NewYork11,"Commit your efforts to the Lord, and he will sustain you;  he will not allow the just to fall and be despondent forever.
 Psalm 55:22.  CHURCH OF ST.  FRANCIS XAVIER 46 West 16th Street
  New York City.  My most recent visit on Saturday September 10, 2022. https://t.co/LJm4HDWPNN",NewYork,09-10-2022
1001,124,NewYork11,@DeplorableDreg4 @hockneydog1 @cballiet25 @JoJoFromJerz Oh yeah you mean the loans that Bill Clinton got them to give out to low in moderate income families. Google New York times September 30th 1999. Add to that the keto protocol on global warming,NewYork,09-10-2022
1002,124,NewYork11,New York Marathon used to be held in September until that got too hot. Then it moved to October. Then November. This year's was the city's hottest 6th November on record. #climatechange #ukrunchat,NewYork,09-10-2022
1003,124,NewYork11,"@HEX_TAngent On September 19, 2022, due to an ongoing lawsuit in New York District Court, Bitfinex and Tether were ordered to produce documents showing the backing of USDT, the outcome of which is still pending.",NewYork,09-10-2022
1004,124,NewYork11,"Washington Post (September 1, 1939): ""Hitler ignores Allies' ultimatum, invades Poland.""

New York Times (September 1, 1939): ""Controversial but popular German leader defies conventional wisdom again."" Also in Opinion: ""Who’s right - Nazis or Allies? It’s complicated."" https://t.co/szCo5eeYKj",NewYork,09-10-2022
1005,124,NewYork11,"The declines are a contrast to East Coast ports that continue to see strong cargo volumes. Loaded imports at the Port of New York and New Jersey rose 12% year over year in September.
 https://t.co/0nLWGbdjMn via @WSJ",NewYork,09-10-2022
1006,124,NewYork11,"Nearly 43% of participants in the New York Fed’s October survey expected the U.S. unemployment rate to be higher a year from now, up from 39.1% in September. That’s the highest percentage since the pandemic’s early days. https://t.co/xV7jzL0CQi",NewYork,09-10-2022
1007,124,NewYork11,📷 hiddenobscurity: Defying Gravity: Michael Hauptman For T: The New York Times Style Magazine September 2022 https://t.co/qHOXFv1oul,NewYork,09-10-2022
1008,124,NewYork11,"MarketWatch: Nearly 43% of participants in the New York Fed’s October survey expected the U.S. unemployment rate to be higher a year from now, up from 39.1% in September. That’s the highest percentage since the pandemic’s early days. https://t.co/tB2PguGCJZ",NewYork,09-10-2022
1009,124,NewYork11,@TK_TR @BilalEksiTHY Hi I purchased ticket round trip from New York to Nur sultan from September till April with option to change flight anytime. Right now I’m in Kazakhstan. And I want to change my flight to January but Turkish airline blocked this option for me .,NewYork,09-10-2022
1010,124,NewYork11,@akaraismailoglu @BilalEksiTHY Hi I purchased ticket round trip from New York to Nur sultan from September till April with option to change flight anytime. Right now I’m in Kazakhstan. And I want to change my flight to January but Turkish airline blocked this option for me .,NewYork,09-10-2022
1011,124,NewYork11,"(New York Post):#Wholesale inflation eases to 8% in #October in good sign for Fed : Excluding the volatile food and energy categories, core producer prices were unchanged in October from September, the lowest reading in nearly .. https://t.co/SxUgDVQrfW",NewYork,09-10-2022
1012,124,NewYork11,"“The share of workers showing up on an average weekday in Manhattan offices is believed to be a little higher, with the Partnership for New York City’s survey of large employers in September showing that 49% of office workers were at their desks.” https://t.co/16hjXypKFo",NewYork,09-10-2022
1013,124,NewYork11,"World Bank’s Trump-appointed chief, David Malpass, told a New York Times event in September that he did not “even know” whether he believed climate science (https://t.co/jKuFf4bTU3).

Crikey Worm
https://t.co/ZSLKFiTgGV",NewYork,09-10-2022
1014,124,NewYork11,"In September, we put out an op-ed in the @GothamGazette pushing back against @NYCMayor's call for a ""plan B"" to the city's plan to close Rikers. The solution is straightforward: focus on reducing the jail population and invest in real community safety. https://t.co/lNdK6SNVBL",NewYork,09-10-2022
1015,124,NewYork11,"Could you write a headline like this on September 11, 2001?

“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.

If your answer is no, apologize to the people of Istanbul! https://t.co/RYIOm9sKzA",NewYork,09-10-2022
1016,124,NewYork11,"@nytimes In the state of New York, where tens of millions of tourists are located, the twin towers were destroyed as a result of a terrorist act.(11 september 2001)",NewYork,09-10-2022
1017,124,NewYork11,"The clerk and other department heads asked for more security before September, but the request was rejected, Newsday reported. https://t.co/x60tb8pEI6",NewYork,09-10-2022
1018,124,NewYork11,"Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”@nytimesworld https://t.co/6B2CHhnkqA",NewYork,09-10-2022
1019,124,NewYork11,"@nytimes Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place @enveryan @nytimes",NewYork,09-10-2022
1020,124,NewYork11,"@nytimesworld “Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place” https://t.co/hPDeU2G6xh",NewYork,09-10-2022
1021,125,NewYork12,"was courted by New York City lawyer Desmond FitzGerald. The couple married on September 2, 1939. A year later, Marietta gave birth to a daughter Frances FitzGerald.

While involved with director John Huston and married to FitzGerald, Marietta began an affair with Ronald Tree,",NewYork,09-09-2022
1022,125,NewYork12,"🔹 Blessed Are The Peacemakers 🔹

Captain Janelle Sanders

New York City Police Department, New York

EOW: Sunday, September 11, 2022

#EnoughIsEnough #OfficerDown #EOW #ThinBlueLine https://t.co/ugxjh6oGZn",NewYork,09-09-2022
1023,125,NewYork12,"@markessien The 78th session of the UN General Assembly (UNGA 78) will open on Tuesday, 12 September 2023. The first day of the high-level General Debate will be Monday, 25 September 2023.

Location: New York City, US

Book the date on your calendar as he will be there speaking for Nigeria.",NewYork,09-09-2022
1024,125,NewYork12,"🇳🇿 Air New Zealand has direct service to Auckland from several U.S. airports, including New York City’s John F. Kennedy International Airport as of September.

https://t.co/c37efmXl40",NewYork,09-09-2022
1025,125,NewYork12,"Lynbrook, New York's 11-page contingency plan, adopted in September, lists analog replacements for government operations typically conducted online, like filing building permits, running payroll and dispatching emergency responders.
https://t.co/lWRM3Bfg1w",NewYork,09-09-2022
1026,125,NewYork12,"The first Labor Day holiday was celebrated on Tuesday, September 5, 1882, in New York City #FunFact",NewYork,09-09-2022
1027,125,NewYork12,"The World Trade Centers of New York City (September 11th, 2001), are my adopted mother and her mother Queen Elizabeth II, assumed meeting place.  My mothers family have always been denied ownership of the federal reserve, her inheritance.",NewYork,09-09-2022
1028,125,NewYork12,"Why isn’t everyone talking about this?

“Safeguard Defenders, a Europe-based human rights organization, published a report in September revealing the presence of dozens of Chinese police ""service stations"" in major cities around the world, including New York.” https://t.co/pZWVBMak27 https://t.co/ZLJD161rn9",NewYork,09-09-2022
1029,125,NewYork12,The Los Angeles Angels played the New York Mets on September 29th at Rogers Centre.  The final score was 1-5.,NewYork,09-09-2022
1030,125,NewYork12,"Deforestation Brings Bat-Borne Virus Home to Roost - rjzimmerman: Excerpt from this New York Times story: In September 1994, a mysterious interspecies outbreak erupted in Hendra, a suburb of Brisbane, Australia. First, a pregnant mare fell ill... https://t.co/1hEZNnOVAz",NewYork,09-09-2022
1031,125,NewYork12,"The Castro dictatorship's foreign minister met with Tehran's foreign minister Hossein Amir-Abdollahian on September 26, 2022 in New York City during the UN General Assembly. https://t.co/7z9unQ1z5I 36/ https://t.co/paPtEf49xg",NewYork,09-09-2022
1032,125,NewYork12,"Safeguard Defenders, a Europe-based human rights organization, published a report in September revealing the presence of dozens of Chinese police ""service stations"" in major cities around the world, including New York

https://t.co/hTBe4N9Fhx

#drivekmj",NewYork,09-09-2022
1033,125,NewYork12,The Philadelphia Phillies played the New York Mets on September 25th at Marlins Park.  The final score was 4-4.,NewYork,09-09-2022
1034,125,NewYork12,"Movies @ Kips Bay Library Presents Documentary Film Series: The September Issue
Fri, Dec 23, 1 – 3 PM
Kips Bay Library
446 3rd Ave, New York, NY
 🎥🎥🎥🎥🎬🎬🎬🎬 https://t.co/COzD3ntnKe",NewYork,09-09-2022
1035,125,NewYork12,The Boston Red Soxs played the New York Mets on September 19th at SunTrust Park.  The final score was 7-10.,NewYork,09-09-2022
1036,125,NewYork12,"That  is a gem is from the New York Times, September 1989.

Buddhist ""militants"" were holding ""protest marches""! Hallelujah!

But protest marches are ""illegal""! ""Here""! And, that is perfectly ok with the New York Times! /2",NewYork,09-09-2022
1037,125,NewYork12,"@GardaTraffic yeah, you're going to get that type of behavior in an environment where there is no enforcement of existing road laws or any presence of law enforcement.  Same in New York State, for some reason; I drove across that whole thing without a license plate in September!",NewYork,09-09-2022
1038,125,NewYork12,"Linda McCartney was born Linda Louise Eastman in Scarsdale, New York, on September 24, 1941. She had one older brother named John, and two younger sisters named Laura and Louise Jr. Her mother, Louise Sara Eastman (née Lindner), was from a German-Jewish family.",NewYork,09-09-2022
1039,125,NewYork12,An American Airlines B747-100 seen here in this photo at New York JFK in September 1978 #avgeeks ©- See photo https://t.co/CBIqdvfsQy,NewYork,09-09-2022
1040,125,NewYork12,"@nytimesworld Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place",NewYork,09-09-2022
1041,125,NewYork12,"defendant, which, because the government cannot be sued for defamation, would end the lawsuit. In September, a federal appeals court in New York ruled that Trump was a federal employee when he denied Carroll’s claim of rape and sexual assault.",NewYork,09-09-2022
1042,125,NewYork12,@TK_TR @yhyustun @MilliTakimlar Hi I purchased ticket round trip from New York to Nur sultan from September till April with option to change flight anytime. Right now I’m in Kazakhstan. And I want to change my flight to January but Turkish airline blocked this option for me.,NewYork,09-09-2022
1043,125,NewYork12,"@nytimes Can you write that New York is not safe for tourists as a result of the twin towers attacked on September 11, the tens of unsolved murders, rape, extortion, looting and theft committed every year?",NewYork,09-09-2022
1044,125,NewYork12,"📣 Applications for Camp 2030 are officially OPEN! 📣

Camp 2030 is a 6-day global innovation lab for the UN Sustainable Development Goals, taking place from September 11 - 16, 2023 in New York, USA! Hosted by @unite2030... ( more information tap thread) 👇",NewYork,09-09-2022
1045,125,NewYork12,"“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”. @nytimes 

#NewYork #alhamalbashir #taksimpatlama #Taksim",NewYork,09-09-2022
1046,125,NewYork12,"Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place https://t.co/o8hlSZJ6rl https://t.co/X2oorvlpjK",NewYork,09-09-2022
1047,125,NewYork12,"@USEmbassyTurkey @PressSec Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place",NewYork,09-09-2022
1048,125,NewYork12,"@nytimesworld Shame on you @nytimesworld and write headline if you are brave enough...

“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.",NewYork,09-09-2022
1049,125,NewYork12,"@nytimesworld give to you understood degree : Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place",NewYork,09-09-2022
1050,125,NewYork12,"@ProfSFindik “Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.",NewYork,09-09-2022
1051,125,NewYork12,"@nytimes Could you write a headline like this on September 11, 2001?

“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.

If your answer is no, apologize to the people of Istanbul!",NewYork,09-09-2022
1052,125,NewYork12,"@nytimesworld Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place !!!",NewYork,09-09-2022
1053,125,NewYork12,New york city in september.,NewYork,09-09-2022
1054,125,NewYork12,"@nytimesworld ""Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place""",NewYork,09-09-2022
1055,126,NewYork13,"New Starters for September 2023!
If your child was born between 1st September 2018 and 31st August 2019, apply online now for a Reception place to start school in September 2023.
Log onto https://t.co/MUYEcfDkFs https://t.co/Z94GpNlTP1",NewYork,09-11-2022
1056,126,NewYork13,This past September the New York Times launched this customized New York Times Reader application (click here to download and use it for fre,NewYork,09-11-2022
1057,126,NewYork13,"@herenowherry Good promo is promo that gets people to see the movie. Some films have to have their leads do the song and dance on The View and others don’t. In September, Harry’s face was unmissable in New York, the DWD ads were everywhere. That does mean something for the movie.",NewYork,09-11-2022
1058,126,NewYork13,"PM Justin Trudeau speaks with reporters in New York – September 21, 2022 https://t.co/PNK7q5U3Zw via @YouTube

100% mind  brain 100% seats Ottawa  
House of Commons/Senators commander in chief 
Queen Elizabeth 11 Mulroney Governor General 
100% reasoning making decisions 1984- 27",NewYork,09-11-2022
1059,126,NewYork13,"@CIJ_ICJ
 New York State,
New York Yankees, the County of York, Maine. I am being 'hit' &amp; setup to be interred in York County b/c I am a credible witness against Donald Trump and against Wall Street shadows and bad mobsters. I am a credible witness to September 11, 2001.",NewYork,09-11-2022
1060,126,NewYork13,"We sold this stunning 1964 Alfa Romeo 2600 Spider in September 2021, a year later and it was attending The Bridge Hamptons event in New York, US by its new owners with some amazing cars on show

First 2 photos from 2021 in the UK, second 2 from 2022 in US

#AlfaRomeo #2600Spider https://t.co/Shi7bURZvK",NewYork,09-11-2022
1061,126,NewYork13,"The Port of New York and New Jersey said it was the nation’s busiest container port in September for the second month in a row, handling 35% more cargo than in September 2019 https://t.co/EJ3y3OZuye via @WSJ",NewYork,09-11-2022
1062,126,NewYork13,"Seasonally adjusted employment growth in New York City slowed in September, with the largest losses in education.

Overall employment is now at 3.978 million, or about 97% of the pre-pandemic peak.

Learn more via our latest Monthly Fiscal Outlook here: https://t.co/m4UJPN0OZ4",NewYork,09-11-2022
1063,126,NewYork13,"2017
Derricka Banner was killed on September 12 in Charlotte, North Carolina. She was 26 years old.
Kashmire Redd was killed on September 4 in Gates, New York. He was 28 years old. Say their name.
#TransDayOfRemembrance",NewYork,09-11-2022
1064,126,NewYork13,"@IuliiaMendel @MorawieckiM 5. March 13 - The Ukrainian Volkssturm shot down the car of an American journalist for the New York Times, Brent Reno, in the Irpen region, who, according to Iranian intelligence services, was working as a CIA officer in Iraq.
 6. September 9 - A Romanian minesweeper was blown",NewYork,09-11-2022
1065,126,NewYork13,"The New York-based group, Human Rights Watch, which has been investigating [#LGBTQ] conditions in #Qatar for more than a decade, issued a report in September claiming that “security forces are detaining and abusing #LGBT people simply for who they are.” #WorldCup",NewYork,09-11-2022
1066,126,NewYork13,"The original World Trade Center was a large complex of seven buildings in the Financial District of Lower Manhattan in New York City. It opened on April 4, 1973, and was destroyed in 2001 during the September 11 attacks. https://t.co/EkEIMOVaFF",NewYork,09-11-2022
1067,126,NewYork13,september in new york on film 📷 https://t.co/eqfiJIZUQt,NewYork,09-11-2022
1068,126,NewYork13,"Google announced an AR-based Live View search for Maps back in September and the company is now ready to move forward with the update. The new functionality, however, will be made available in select cities starting with Los Angeles, London, New York, Pari https://t.co/zMgChCoyLr",NewYork,09-11-2022
1069,126,NewYork13,"Thursday 22nd September 2022
Belgian Foreign Minister Hadja Lahbi is seen in the streets of New York City / @Shutterstock https://t.co/NmqucSDOre",NewYork,09-11-2022
1070,126,NewYork13,"Right-handed reliever Junior Fernandez, who was DFA by the Pirates on Monday, has been claimed off waivers by the New York Yankees. 
The Pirates claimed Fernandez off waivers from St. Louis in early September, and he allowed one hit, 4 walks and 2 Ks in 3 appearances.",NewYork,09-11-2022
1071,126,NewYork13,With #AaronJudge on the verge of (maybe) winning the AL MVP and being a free agent. Have a read of an article I wrote for @BellyUpMedia and @BellyUpSports back in September. @BellyUpBaseball #Yankees https://t.co/EeODGjOJyw,NewYork,09-11-2022
1072,126,NewYork13,"'My great grandkids will know about Aaron Judge': Yankees teammates on the home runs that made history by @joonlee for @espn: Before a game against the Boston Red Sox in late September, Judge stood at his locker… https://t.co/EILyuAxNmq #Yankees https://t.co/NEn93iGhMh",NewYork,09-11-2022
1073,126,NewYork13,"@minarchis1 @gummibear737 Canadian here so take this with a grain of salt. I think aligning with Trump narratives was fine until Trump was sued in New York for civil fraud in late September. If you are targeting swing voters, this would give them cause for concern. Well played by the democrats.",NewYork,09-11-2022
1074,126,NewYork13,(CDRI) was launched by the Hon’ble Prime Minister in September 2019 at New York.,NewYork,09-11-2022
1075,126,NewYork13,"lkssturm shot down the car of an American journalist from the New York Times, Brent Reno, in the Irpen region, who, according to Iranian intelligence services, worked as a CIA officer in Iraq.
6. September 9 - a Romanian minesweeper was blown up by a Ukrainian naval mine near",NewYork,09-11-2022
1076,126,NewYork13,Check out New York Yankees Derek Jeter Tuff Stuff Magazine September 2006 https://t.co/4LbqC3SQCd #eBay via @eBay #OpeningDay #AllStarGame #Postseason #WorldSeries #BlackFriday #Christmas #WorldCup #TeamUSA,NewYork,09-11-2022
1077,126,NewYork13,"Nearly 43% of participants in the New York Fed’s October survey expected the U.S. unemployment rate to be higher a year from now, up from 39.1% in September. That’s the highest percentage since the pandemic’s early days. https://t.co/GP3JcCzmww",NewYork,09-11-2022
1078,126,NewYork13,"""National September 11 Memorial &amp; Museum"" in New York, NY (United States of America) 🏙🇺🇸 #rickwesley #holidays #newyork #manhattan #wallstreet #oneworldtradecenter #westfieldworldtradecenter #nationalseptember11memorialemuseum #statiunitiontheroad https://t.co/90AFA9GMNE",NewYork,09-11-2022
1079,126,NewYork13,"September Rochdale approaches Askey. Turns them down to stay with @YorkCityFC, Signs new contract. November Sacked as York City manager. #ShameonYou #Disgrace",NewYork,09-11-2022
1080,126,NewYork13,"@JamieMetzl event 201 held in New York 
18th October 2019
The Chinese head of CCP equivalent of their CDC was present. 
He knew covid had been realised in August 2019 
@CIA
satellite photos wuhan hospital September 2019 
and
wuhan residents were Google-ing coughing  symptoms 
+Italian data https://t.co/pWMgFssnDl",NewYork,09-11-2022
1081,126,NewYork13,"@SpaceyIsNotHere @dinosaurs1969 imagine being born when Graduation is the third studio album by American rapper and producer Kanye West, released on September 11, 2007, through Def Jam Recordings and Roc-A-Fella Records. Recording sessions took place between 2005 and 2007 at several studios in New York and Los",NewYork,09-11-2022
1082,126,NewYork13,"Highlight Video: “NYC Live! @ Fashion Week” Spring/Summer 2023 Fashion Showcase (Season 14) -- Wednesday, September 14th, 2022 -- The Mezzanine -- in NYC

Executive Producer &amp; Publicist, Wm. Michael Reid (New York, NY, USA)

https://t.co/o6ZRlBx6Sy

Video Credit: Alexander Gurman",NewYork,09-11-2022
1083,126,NewYork13,"“Adam In Pose and Repose”
Adam Micha
Babylon
Long Island
New York
September 2022

Canon EOS 40D ULTRASONIC 25-85mm Lens

#tattedmenofinstagram #tattoosandbeards  #tattooideasforguys #itsaboutsharingyourart #artwillsetyoufree #nofearphotography #takingchancesphotography #candid https://t.co/zuyzt4YVrH",NewYork,09-11-2022
1084,126,NewYork13,"I’m thrilled to be in New York for our annual CT Hall of Fame dinner, which recognizes the innovators, entrepreneurs and leaders whose work redefined the consumer tech industry. Learn more about our 2022 inductees. https://t.co/rZA3bXzar4",NewYork,09-11-2022
1085,126,NewYork13,"@the_bro_panda Really?

Korean Air Lines Flight 007 (KE007/KAL007) was flight from New York City to Seoul via Alaska. On 1 September 1983, the flight was shot down by a Soviet Su-15 interceptor.
All 269 passengers and crew were killed, including Larry McDonald, a United States representative.",NewYork,09-11-2022
1086,126,NewYork13,@TK_TR Hi I purchased ticket round trip from New York to Nur sultan from September till April with option to change flight anytime. Right now I’m in Kazakhstan. And I want to change my flight to January but Turkish airline blocked this option for me.,NewYork,09-11-2022
1087,126,NewYork13,"Watch Showstoppers - Paramount Theatre - New York, NY - September 25, 1991 from @barrymanilow https://t.co/rdMy7lGVDt 🎤🎹😍❤💖",NewYork,09-11-2022
1088,126,NewYork13,"I never understood how institutions choose `the examples of cryptos in their reports. Let's take the most recent New York Fed report on ""Financial Stability Implications of Digital Assets"" from September 2022. Ok, BTC &amp; ETH have the highest MC, but why Solana &amp; Terra? Why not...? https://t.co/rB7qZ4wPng",NewYork,09-11-2022
1089,126,NewYork13,"New year, new dates! #DPO in #Humanitarian Action training&amp;certification 2023 registrations open: February 🇦🇷 for Latin America, June🇯🇴for Middle East, September 🇰🇪for Africa, December New York for North America with @ifrc @ICRC @Refugees @WFP thanks to🇱🇺

https://t.co/HKVkn6IlBJ",NewYork,09-11-2022
1090,126,NewYork13,"Back in September, Michael King told me he wanted to start throwing between late October and late November. Here he is doing just that.

His other goal was to not miss any time in 2023. #Yankees https://t.co/q1nyl8OW6E https://t.co/cFH5PnYjwj",NewYork,09-11-2022
1091,126,NewYork13,"@MMAFighting @arielhelwani Conor vs Nate 3 in Las Vegas - May 6th 2023. 

Canelo is injured and wont fight til September. The UFC will fully capitalise on this Cinco De Mayo weekend and Nate being in New York this weekend confirms a deal is being struck. 

Don’t ask Audie, ask Nate.",NewYork,09-11-2022
1092,126,NewYork13,"The clerk and other department heads asked for more security before September, but the request was rejected, Newsday reported. https://t.co/aYQmJu1UNM",NewYork,09-11-2022
1093,126,NewYork13,"You are really grasping at straws for a way to blame America.  Because the New York Times pointed out the blast happened in a popular tourist destination you flip out.  You even comparing September 11, 2001 to the terrorist attack in Istanbul is an insult. https://t.co/2mYsgglwAN",NewYork,09-11-2022
1094,126,NewYork13,@nytimesworld The biggest terrorist act that took place in the world is the September 11 attack that took place in New York City in the USA and innocent people were killed.  So should New York be closed to tourists?,NewYork,09-11-2022
1095,126,NewYork13,"@nytimesworld Can you say the same thing?

September 11, 2001

“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.

Shame on you!",NewYork,09-11-2022
1096,126,NewYork13,"“Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place” @nytimes https://t.co/nJ1L0qJlyd",NewYork,09-11-2022
1097,126,NewYork13,"@nytimesworld “Of the tens of millions of tourists from around the world who visit New York each year, many spend time in the area where September 11 attacks took place”.",NewYork,09-11-2022
1098,127,NewYork14,"""man when I woke up on September 1st 2001 I felt like sum was off I had booked a flight to New york the day prior but decided to cancel it.."" https://t.co/DcxIJZTh8N",NewYork,09-07-2022
1099,127,NewYork14,"Re-reading Oriana Fallaci's interview with Ayatollah Khomeini in Qom for the New York Times in September 1979, and it is delightful. Unlike the fawning treatment Khomeini usually got from the Western press, she went at him on all the tough questions.
https://t.co/sF7pMRLCti",NewYork,09-07-2022
1100,127,NewYork14,"In 1988, on this day, the original release of Pink Floyd's Delicate Sound Of Thunder took place. This live album was recorded over five nights at the Nassau Coliseum in Uniondale, New York, in August 1988 and mixed at Abbey Road Studios in London, in September that year. https://t.co/SvJRTZ2sAn",NewYork,09-07-2022
1101,127,NewYork14,"Press release on the Meeting of BRICS Foreign Ministers (New York, 25 September 2014)
https://t.co/UTtPKiIRZL",NewYork,09-07-2022
1102,127,NewYork14,"Safeguard Defenders, a Europe-based human rights organization, published a report in September revealing the presence of dozens of Chinese police ""service stations"" in major cities around the world, including New York. https://t.co/gsG0XS7Xc4",NewYork,09-07-2022
1103,127,NewYork14,"Lot 368. A teadust-glazed bottle vase, Seal mark and period of Qianlong (1736-1795). Height 12½ in., 32 cm. Sold for $37,800 (Estimate $30,000 - $50,000). © Sotheby's 2022

Important Chinese Art, New York, 21 september 2022 https://t.co/6MgWr1eper https://t.co/4eXmzFedch",NewYork,09-07-2022
1104,127,NewYork14,"April Come She Will (Live at Central Park, New York, NY - September 19, 1981) https://t.co/28Yp0MjYeK",NewYork,09-07-2022
1105,127,NewYork14,"America (Live at Central Park, New York, NY - September 19, 1981) https://t.co/L4igemHBqR",NewYork,09-07-2022
1106,127,NewYork14,"New York-Presbyterian Hospital has disclosed that it suffered a cybersecurity incident on September 8, affecting the personal information of 12,000 patients, including their first and last names, addresses, and more. #databreach

https://t.co/2JKveh6Bd4",NewYork,09-07-2022
